timestamp,temp,pressure,vibration,label
2024-06-03 19:00:00,48.93291035772004,1.0397829715248925,0.031927877127942546,normal
2024-06-03 19:01:00,49.35565017917343,1.0222574386937047,0.03782388631816108,normal
2024-06-03 19:02:00,46.71589624638276,1.0299951585448621,0.02554349367950932,normal
2024-06-03 19:03:00,46.01772006771433,1.0005851912280685,0.03652906081942946,normal
2024-06-03 19:04:00,46.92844881176281,1.0326870624007276,0.03268711739081451,normal
2024-06-03 19:05:00,48.2672831377581,1.0243387029306108,0.032392261517314225,normal
2024-06-03 19:06:00,48.940668940838,1.0229233636883195,0.03432988784635121,normal
2024-06-03 19:07:00,46.92963651503597,1.0352395538565529,0.020631903380108445,normal
2024-06-03 19:08:00,47.34606296236243,1.0311617453341182,0.038351609785055876,normal
2024-06-03 19:09:00,48.99821823816005,1.021627643112002,0.020881574319301068,normal
2024-06-03 19:10:00,48.84775951728302,1.018083132979226,0.029849874996858764,normal
2024-06-03 19:11:00,49.485824624159406,1.0151564046100388,0.03891597470302238,normal
2024-06-03 19:12:00,47.56249208350971,1.0499806136206877,0.03340791238887911,normal
2024-06-03 19:13:00,43.51802324913591,1.008796129397238,0.03713472281600075,abnormal
2024-06-03 19:14:00,48.36727997999817,1.0025118019742494,0.025954364829765313,normal
2024-06-03 19:15:00,45.05839607734191,1.0145828904148542,0.03500622090632172,normal
2024-06-03 19:16:00,48.44719640940094,1.0487210282518449,0.03492297622164878,normal
2024-06-03 19:17:00,46.62902246045286,1.0319112653564995,0.02903580259743467,normal
2024-06-03 19:18:00,47.45709054917937,1.0214082539428213,0.028387984460358003,normal
2024-06-03 19:19:00,48.917199171748315,1.0169109595481465,0.02668678451057726,normal
2024-06-03 19:20:00,48.27864976622684,1.0026844678970888,0.02018123706904528,normal
2024-06-03 19:21:00,48.15036167575894,1.0268928203550869,0.03979086442621329,normal
2024-06-03 19:22:00,49.81503445200592,1.0146087394012275,0.03497811635804608,normal
2024-06-03 19:23:00,,1.0038201057984468,0.039746772819283696,normal
2024-06-03 19:24:00,49.66999504355467,1.0052120210485584,0.031409012873382,normal
2024-06-03 19:25:00,48.38577346282092,1.0886646825638686,0.071838390214783,abnormal
2024-06-03 19:26:00,45.905769304460314,1.016570000707344,0.03914095108268835,normal
2024-06-03 19:27:00,47.80086922962102,1.0239911793023813,0.022255412882624052,normal
2024-06-03 19:28:00,45.23651070961572,1.0401416224502,0.021879188442029067,normal
2024-06-03 19:29:00,54.72705627715355,0.9829162290185379,0.07953250730193694,abnormal
2024-06-03 19:30:00,44.544052552910195,0.9954293401776166,0.081579581702718,abnormal
2024-06-03 19:31:00,45.60040866483416,1.0124971879646139,0.029615616225711055,normal
2024-06-03 19:32:00,47.17812075943411,1.0147434448214192,0.024477520063704638,normal
2024-06-03 19:33:00,53.2907981452856,0.9903185059799097,0.0851178335020649,abnormal
2024-06-03 19:34:00,47.751256312961885,1.0458507153974943,0.02484273090539197,normal
2024-06-03 19:35:00,48.0400223838641,1.0058640351814914,0.03706683388173253,normal
2024-06-03 19:36:00,49.66399959832342,1.0218244446673062,0.03918649942765972,normal
2024-06-03 19:37:00,47.60785219519253,1.0449385814424914,,normal
2024-06-03 19:38:00,45.2901895224515,1.0482508599515734,0.030475033110882573,normal
2024-06-03 19:39:00,45.00745779587295,1.0339373482728436,0.028947829182321035,normal
2024-06-03 19:40:00,45.42463269425776,1.0138302670186723,0.08630941426074194,abnormal
2024-06-03 19:41:00,45.382708572757416,1.0386043675858696,0.03493304639127485,normal
2024-06-03 19:42:00,47.80737666469688,1.0186466506923766,0.02963990858898907,normal
2024-06-03 19:43:00,48.70686241295678,1.0423478456172857,0.020548928678555324,normal
2024-06-03 19:44:00,45.82477406819034,1.04515654553237,0.03250224242570752,normal
2024-06-03 19:45:00,47.47352877621089,0.987752184197545,0.09648115808231396,abnormal
2024-06-03 19:46:00,47.100911854205165,1.0163047671329557,0.03051692955467966,normal
2024-06-03 19:47:00,47.99031956269919,1.0388424814414678,0.0315283680314189,normal
2024-06-03 19:48:00,46.396298440559484,1.0326692284596792,0.021416436920818502,normal
2024-06-03 19:49:00,46.50589205419701,1.0226013005052035,0.02389018802191835,normal
2024-06-03 19:50:00,45.53578206443944,1.021778230717497,0.03777315084644117,normal
2024-06-03 19:51:00,48.71228238587908,1.0309423455122873,0.02301932620191187,normal
2024-06-03 19:52:00,45.82374611346871,1.0096214377868307,0.030082170387049995,normal
2024-06-03 19:53:00,49.53566338334244,1.0056846681283802,0.02547226294031913,normal
2024-06-03 19:54:00,47.712112984270306,1.0260006338516767,0.02793532640540477,normal
2024-06-03 19:55:00,49.20240242547105,1.0181198107026097,0.025484043152172575,normal
2024-06-03 19:56:00,46.373982435475924,1.0429182104913703,0.03381978834236045,normal
2024-06-03 19:57:00,49.435799634600855,1.0280057144038346,0.024043513794614925,normal
2024-06-03 19:58:00,47.548411918465476,1.003530827042209,0.023194178132385654,normal
